time,row,col,demand
507,7,0,0
501,0,0,8
424,6,5,31
649,1,5,114
301,5,2,0
232,0,6,13
724,7,3,14
264,0,1,18
587,7,7,0
164,5,2,11
327,6,2,0
629,6,4,30
44,7,6,9
702,1,3,169
595,7,5,0
39,2,7,143
72,0,3,38
720,4,7,222
165,7,3,0
699,1,6,324
541,2,4,249
508,0,4,76
422,2,0,7
324,2,6,20
241,1,2,27
195,0,3,12
272,0,2,9
484,4,5,28
638,7,1,0
408,6,1,7
695,4,3,33
549,0,2,25
266,7,6,9
435,7,4,20
97,3,6,33
215,7,1,0
147,7,6,0
310,6,2,6
242,0,5,62
618,2,4,110
429,0,3,70
155,3,4,84
385,0,4,66
460,2,0,0
472,5,4,21
416,3,1,7
301,7,6,92
349,2,4,114
61,1,2,24
715,5,1,0
560,6,1,0
467,5,5,0
616,7,6,18
608,4,6,0
51,6,4,3
637,5,7,19
423,1,6,87
326,7,3,0
639,0,4,0
144,1,0,0
248,2,2,0
72,2,5,38
666,4,3,184
602,5,3,18
535,4,7,0
445,7,5,0
274,0,3,9
714,0,4,22
675,5,2,12
538,1,1,0
125,2,2,0
422,4,6,19
630,3,6,116
360,3,2,17
125,0,7,0
697,4,3,99
153,3,7,30
540,1,6,15
327,6,4,6
706,4,0,0
361,6,5,7
505,1,6,199
271,1,6,0
328,6,2,0
633,6,6,0
406,7,6,0
354,2,4,108
616,3,7,36
591,2,7,88
687,2,5,0
704,7,5,22
26,3,7,3
655,0,4,12
400,2,0,0
142,5,5,24
518,1,4,53
203,0,6,20
311,6,3,6
615,5,2,0
380,0,0,28
43,6,0,0
65,1,0,0
180,6,2,0
5,3,1,0
447,2,3,33
268,5,4,14
232,3,1,8
30,6,1,0
38,0,4,154
450,3,2,8
694,3,5,255
271,6,4,0
503,6,6,36
663,5,7,31
116,0,1,17
41,3,7,23
259,2,0,5
245,4,6,0
380,1,6,153
575,6,3,0
36,2,0,0
504,0,7,199
314,0,0,0
619,6,1,0
512,3,7,9
257,0,5,58
607,1,2,64
686,4,2,0
427,4,3,31
350,2,0,0
126,7,1,0
68,4,0,0
3,4,7,0
378,3,4,63
43,6,7,49
81,1,5,211
427,7,3,0
629,6,5,11
574,7,1,0
339,0,6,75
537,0,5,0
250,5,1,5
401,2,0,0
178,4,7,0
378,0,2,28
701,1,7,268
400,5,6,71
162,0,6,249
535,2,4,0
546,7,7,0
91,7,3,6
340,2,3,48
86,3,7,211
391,5,3,11
683,2,2,0
667,3,1,0
455,3,1,8
265,3,4,29
74,0,7,19
206,1,4,12
461,6,3,0
225,5,2,8
198,0,4,0
205,5,4,40
171,4,5,0
501,4,2,0
153,1,1,0
228,0,0,0
409,5,7,51
57,6,3,0
84,6,5,16
405,1,7,101
280,2,4,14
320,7,7,0
658,2,1,0
1,1,3,3
136,3,6,1189
354,7,6,10
619,6,3,0
10,4,0,0
17,1,4,55
376,5,7,39
226,2,6,0
553,6,0,0
449,3,7,8
55,2,6,6
80,2,3,19
7,2,7,0
391,2,4,18
428,7,2,19
184,6,2,19
554,4,7,58
31,1,0,0
424,3,3,70
463,3,3,21
84,5,2,0
409,3,7,106
133,6,1,0
259,1,5,50
547,7,1,0
660,7,5,12
56,2,2,0
656,6,7,0
125,0,1,0
654,0,6,51
701,3,3,190
322,6,1,0
181,6,2,0
580,5,6,27
439,0,3,40
663,3,6,114
228,4,0,0
236,5,6,5
20,4,1,24
318,6,1,6
612,1,3,28
705,1,5,99
278,1,3,23
557,0,0,10
721,0,1,73
394,5,5,0
144,3,4,37
148,7,3,0
105,3,5,27
209,7,0,0
526,4,4,99
482,6,5,14
383,3,4,96
428,3,1,7
231,4,6,13
595,3,6,342
445,6,4,0
503,7,6,22
32,1,5,115
581,6,2,0
253,2,0,0
14,0,7,101
2,1,0,0
534,1,0,0
315,4,2,6
548,2,2,40
286,0,4,41
597,5,6,1365
693,7,4,21
427,6,5,24
7,0,6,0
148,7,5,0
234,2,1,8
157,6,1,0
453,1,1,20
349,4,6,37
363,4,2,0
434,4,6,124
564,7,7,16
402,6,0,0
58,0,0,0
154,0,6,263
489,2,1,0
275,4,5,18
531,1,3,65
504,5,3,29
685,7,3,0
351,4,0,0
382,5,5,79
111,3,6,33
153,5,5,263
729,5,0,0
266,3,3,32
363,7,6,17
354,5,2,0
193,2,4,53
493,3,4,109
122,7,0,0
492,4,3,8
12,0,0,14
432,3,4,86
660,5,2,0
686,7,1,0
294,7,1,0
321,7,0,0
597,0,5,203
325,1,1,0
673,3,4,86
255,3,0,17
368,4,3,11
569,4,7,32
410,6,4,24
249,4,1,0
382,0,3,74
339,6,5,27
730,6,1,0
684,6,6,41
702,7,6,56
686,1,6,0
644,0,2,97
154,1,2,151
358,2,7,54
143,1,0,0
604,5,2,0
396,5,7,48
159,7,6,0
11,0,6,208
379,6,7,35
243,2,1,5
246,0,3,0
79,4,0,0
357,4,7,71
24,1,2,14
617,0,3,46
725,7,4,23
645,4,1,19
296,4,3,74
233,3,4,13
355,0,2,44
219,1,6,8
381,1,1,0
299,7,7,0
573,4,3,100
50,5,6,3
594,6,5,88
211,0,2,25
367,6,3,7
257,3,7,22
6,2,0,0
136,2,2,4
679,7,5,0
231,0,6,13
141,3,2,13
509,3,0,0
377,0,7,103
93,0,2,10
251,6,6,0
188,6,1,0
146,0,6,11
656,0,1,0
613,5,0,0
91,6,7,41
373,0,2,68
462,1,7,21
681,2,2,0
663,7,6,63
331,7,7,6
593,1,3,186
409,1,6,445
407,5,5,89
430,7,4,12
392,6,3,0
701,3,6,2092
28,2,4,3
303,7,0,0
493,1,2,145
303,6,3,0
15,7,7,3
706,2,6,91
655,0,1,0
36,3,7,226
148,3,3,0
551,1,2,89
270,2,2,5
26,6,3,3
385,7,5,11
32,0,5,20
503,4,2,0
203,5,6,33
421,0,2,113
728,1,5,1806
197,2,2,12
708,5,3,0
30,5,3,0
675,7,3,21
239,3,6,21
304,2,4,49
471,2,0,0
384,7,3,0
438,5,3,8
712,0,4,43
366,5,6,11
483,0,2,22
465,6,7,0
367,1,0,0
226,7,0,0
663,4,0,0
182,2,7,24
18,2,7,140
573,5,7,58
664,3,0,0
499,3,2,0
257,4,2,5
15,1,0,0
338,5,7,64
327,0,6,200
299,4,2,0
205,7,7,0
36,7,3,0
650,1,2,165
505,2,4,53
374,4,6,35
225,2,0,0
560,3,3,10
37,6,4,3
522,6,2,9
35,6,7,9
40,2,7,201
398,5,1,0
289,5,0,0
573,0,6,587
641,3,2,19
210,7,3,0
117,3,3,46
648,0,2,12
368,2,6,7
60,5,3,15
38,6,0,0
229,0,4,8
242,2,7,31
552,2,5,393
284,0,4,32
726,3,5,5332
554,1,7,94
676,1,0,0
137,5,3,13
409,7,6,7
4,6,7,0
589,0,7,54
511,1,0,0
543,3,4,111
558,0,3,42
352,3,5,152
217,7,3,0
663,4,3,204
529,7,4,31
495,1,1,8
526,5,1,0
693,0,2,321
43,3,7,229
657,4,6,0
81,3,7,117
362,7,2,0
433,7,3,0
629,5,1,0
86,4,2,0
593,5,2,0
14,4,5,60
440,6,2,0
631,4,1,19
294,6,2,9
295,1,1,0
120,2,1,0
152,6,2,0
411,5,5,7
509,5,6,15
40,7,2,0
133,1,6,74
37,6,5,6
55,7,5,0
688,1,0,0
109,4,3,6
3,2,6,3
380,2,5,181
356,3,7,10
293,5,4,0
622,3,2,0
118,7,4,13
716,7,7,22
387,1,7,53
585,4,4,0
115,3,7,40
116,3,5,89
517,7,5,0
547,2,6,224
364,5,6,0
339,3,2,21
523,3,6,219
133,0,7,94
340,1,4,33
46,4,5,54
429,0,1,12
14,2,2,55
652,6,5,39
438,3,1,8
491,6,2,0
225,7,2,0
530,2,1,0
64,3,2,0
358,2,0,0
266,6,7,29
557,0,1,0
427,5,7,43
481,3,3,50
713,2,7,13
88,0,2,44
425,6,7,137
146,7,2,0
471,0,7,138
38,7,3,18
725,3,6,2795
163,6,3,11
26,5,4,0
35,5,1,0
86,4,4,28
374,2,6,46
41,6,2,3
84,7,4,4
545,6,0,0
116,1,4,10
363,3,0,0
329,2,3,129
535,1,0,0
447,3,6,45
538,7,5,0
472,7,7,0
424,7,1,0
431,0,6,262
730,5,0,0
11,5,4,24
284,0,0,9
327,5,2,6
182,2,1,0
682,0,5,0
249,6,1,0
269,4,0,0
4,0,7,0
191,5,0,0
254,1,6,36
281,5,7,18
320,2,0,0
208,4,7,48
572,5,7,168
647,3,7,134
496,2,5,203
351,5,2,0
238,0,2,55
496,7,1,0
690,0,7,0
434,3,4,86
514,7,1,0
463,1,4,0
667,3,3,114
473,3,5,117
342,6,2,0
3,3,5,8
396,7,7,0
308,0,3,83
598,1,2,98
555,6,6,52
439,5,0,0
406,7,1,0
2,1,1,0
700,3,1,35
8,2,3,22
601,5,4,28
437,2,1,0
117,7,5,13
280,5,0,0
450,4,4,86
666,6,6,12
497,1,6,109
656,6,2,0
450,5,4,33
14,2,1,0
499,2,7,59
119,0,5,27
630,3,3,49
724,3,2,36
457,6,1,0
724,2,3,309
55,4,6,3
480,2,7,86
345,4,4,0
377,0,1,0
545,3,3,135
187,7,4,12
186,4,5,15
214,4,0,0
719,4,5,225
666,5,7,63
233,0,6,34
695,7,4,12
233,2,2,8
714,2,1,0
542,5,3,15
301,1,6,107
560,7,1,0
611,2,6,28
15,0,6,164
352,2,2,64
469,5,3,8
637,3,3,0
319,7,3,0
725,7,0,0
450,7,0,0
170,2,1,0
221,1,1,0
672,7,2,0
672,3,6,642
138,1,2,66
634,4,5,19
429,7,6,7
49,7,2,0
548,4,6,184
660,4,0,0
212,3,1,16
445,0,4,58
515,2,0,0
185,5,5,24
384,5,3,48
486,5,7,36
526,1,2,129
127,4,3,0
259,6,6,36
240,6,2,0
377,3,0,0
664,1,7,267
631,1,7,37
189,2,3,24
420,1,3,0
73,0,2,19
590,1,1,0
265,0,0,0
492,2,4,22
585,4,5,27
437,3,7,58
310,3,4,40
8,0,2,14
291,0,3,0
680,3,3,0
302,2,5,92
100,1,2,0
541,3,3,89
165,1,6,1269
41,4,5,209
499,7,2,0
195,0,2,12
223,4,5,153
548,3,2,49
615,6,5,36
490,2,7,0
523,0,2,23
224,5,0,0
324,5,5,32
467,6,7,0
57,7,7,21
319,5,3,6
337,3,6,206
20,0,7,393
359,6,3,6
96,5,3,0
280,2,3,38
428,7,7,7
359,5,0,6
548,3,6,528
0,5,5,3
369,2,6,7
483,6,7,0
51,0,4,0
696,0,7,380
349,6,3,0
393,4,4,0
19,0,4,270
204,3,7,12
231,5,6,26
516,7,5,15
178,2,6,0
510,6,5,0
376,1,2,39
193,1,3,61
286,4,6,18
424,5,0,0
215,3,5,76
490,1,7,0
505,4,5,167
574,4,0,0
382,1,1,28
384,2,1,37
536,1,1,0
308,5,5,55
281,5,3,93
47,4,4,46
623,7,0,0
608,1,0,0
102,3,3,0
537,1,7,0
121,0,6,21
591,0,6,105
387,0,7,53
86,2,3,136
118,1,3,203
89,4,7,101
21,1,7,153
21,1,4,65
372,7,2,0
317,2,1,0
71,7,7,0
37,2,4,66
265,5,5,18
665,5,4,82
381,4,7,107
68,0,2,69
164,4,6,1434
412,2,6,137
462,2,3,27
158,2,3,84
29,0,1,0
229,3,2,5
171,1,3,0
633,4,1,0
208,7,4,16
260,6,1,0
61,0,6,295
27,7,3,0
727,4,5,2382
420,2,0,0
328,7,4,0
644,2,1,0
475,5,4,90
284,7,6,0
697,3,6,372
583,7,5,0
102,7,2,0
379,2,0,0
155,5,2,0
716,2,3,281
676,1,5,86
376,6,4,7
465,2,0,0
270,3,0,0
379,1,6,199
59,1,5,207
266,6,3,0
324,3,1,0
404,1,2,48
608,6,0,0
382,4,3,63
375,7,3,0
474,3,4,48
142,7,0,0
185,2,5,34
127,4,4,13
30,5,6,0
651,4,3,153
689,6,7,0
424,6,0,0
654,7,2,0
373,3,5,103
553,1,6,277
111,4,1,6
470,1,5,151
77,2,0,0
330,2,5,119
156,1,4,11
132,4,6,87
127,5,1,0
295,5,0,6
117,6,5,6
421,4,3,24
88,3,3,38
282,7,3,0
23,7,3,0
114,4,6,87
277,7,7,5
477,0,0,13
329,6,0,0
19,6,5,17
157,3,5,220
254,3,2,9
11,1,7,150
341,6,1,0
318,0,5,10
24,3,0,0
36,6,2,0
292,0,0,0
343,2,7,6
160,6,1,0
699,7,2,0
290,0,6,0
561,4,2,0
29,5,0,0
164,4,2,0
701,7,5,35
290,0,4,0
200,0,1,0
134,1,1,4
452,2,1,13
691,1,4,0
122,3,5,17
202,6,2,0
468,3,3,27
615,5,1,0
216,0,0,42
676,1,4,66
46,0,1,3
634,7,5,11
88,5,2,0
453,7,1,0
330,1,5,123
245,7,6,0
659,0,3,12
105,4,7,27
221,4,3,21
111,3,7,54
65,1,4,66
59,1,7,500
192,7,2,0
299,7,5,0
289,0,4,34
446,4,3,8
46,2,0,0
587,7,0,0
439,4,1,0
463,1,7,0
8,0,7,38
607,6,6,11
448,5,0,0
243,2,4,14
687,6,6,0
575,3,5,1216
281,5,5,41
276,4,3,56
67,1,5,876
348,3,0,0
299,6,0,0
305,7,2,0
331,4,4,51
407,0,4,261
679,5,1,0
687,2,0,0
582,1,4,10
361,3,1,0
636,5,7,11
655,5,4,0
618,3,4,103
244,6,6,0
137,3,7,66
297,0,5,0
48,5,3,6
424,7,5,12
10,4,4,147
558,0,7,10
0,0,2,5
417,7,5,0
455,5,7,111
680,7,4,0
46,3,2,32
330,0,3,42
386,3,3,23
183,7,0,0
528,5,3,9
81,4,6,41
461,4,7,21
575,1,0,0
46,1,3,83
433,7,0,0
106,1,3,27
89,3,6,120
386,5,6,23
471,3,1,34
728,3,1,73
641,6,1,0
577,1,5,247
35,3,7,221
547,3,2,31
635,6,7,0
331,7,3,6
538,5,0,0
395,2,7,0
493,2,6,86
281,4,1,0
201,6,1,0
461,7,3,0
389,6,1,0
727,5,5,826
266,2,0,5
482,0,5,86
287,4,3,154
215,3,7,48
487,1,5,22
655,4,3,63
151,0,3,0
259,2,2,22
128,6,5,17
465,1,6,0
439,5,6,13
521,1,1,0
687,2,1,0
170,6,6,0
473,7,7,0
545,4,3,15
627,2,3,60
62,0,4,105
633,1,1,0
563,7,4,0
691,4,6,0
193,3,2,0
325,4,2,0
138,7,3,4
673,0,3,74
509,4,4,15
194,0,0,0
95,5,4,19
715,0,5,134
263,7,3,0
607,2,4,28
324,3,4,6
83,7,6,4
487,3,3,28
534,0,4,9
102,1,5,6
119,6,6,10
526,1,5,290
719,5,5,112
616,5,7,46
257,4,1,14
498,2,0,0
730,3,4,132
434,6,5,66
322,7,1,0
358,1,6,827
274,7,5,0
691,7,7,0
114,5,6,23
217,4,2,0
639,6,3,0
522,4,2,29
219,6,7,8
325,4,0,0
59,3,5,105
438,6,4,0
451,3,6,78
585,7,3,0
487,0,0,0
600,1,7,128
261,7,5,5
460,1,1,21
121,5,4,24
147,6,0,0
727,1,1,14
339,5,6,10
135,1,7,111
372,3,7,17
273,4,7,5
327,0,0,36
660,4,7,39
480,5,0,0
216,2,0,0
154,0,4,146
138,6,6,63
216,7,5,8
554,1,6,319
259,1,6,31
279,2,6,75
504,7,1,0
672,0,4,119
234,3,2,13
19,1,3,112
149,4,0,0
11,4,6,137
597,6,4,17
441,2,2,13
711,6,3,0
351,3,1,0
650,3,1,12
641,6,7,0
576,3,0,10
218,2,4,16
349,5,0,0
248,6,2,0
325,0,0,10
78,0,0,0
497,6,5,72
487,7,6,0
3,7,4,0
728,7,0,0
398,1,4,37
165,2,3,139
310,4,0,0
425,3,0,0
303,0,2,58
250,2,4,14
448,4,7,45
11,4,0,5
628,2,0,0
470,0,4,61
55,1,3,6
153,5,4,14
323,2,0,0
629,2,5,116
514,1,1,0
583,1,4,0
607,2,6,11
654,5,4,12
553,4,6,168
151,5,0,0
347,5,5,6
211,3,5,496
597,2,2,54
229,5,3,5
472,4,6,96
236,7,6,13
547,5,0,0
590,5,5,254
447,1,4,20
47,0,4,37
28,3,7,0
640,7,0,0
165,6,2,0
603,3,1,0
395,2,5,7
724,5,4,36
523,1,0,29
177,2,7,0
500,0,4,137
541,0,0,9
286,7,4,0
110,3,4,37
724,0,7,590
270,1,2,0
79,5,7,0
100,1,1,0
598,2,1,34
248,0,7,0
43,6,3,0
481,6,4,0
103,1,2,10
650,5,2,0
301,2,7,98
699,3,0,0
437,0,5,45
203,1,3,53
165,2,5,1105
328,7,0,0
129,0,5,70
282,6,2,0
528,2,7,264
189,4,4,15
1,6,7,0
694,0,3,247
242,3,2,9
391,6,3,0
452,2,3,45
264,1,3,163
283,4,5,70
718,0,4,147
365,5,6,17
655,0,0,0
161,0,1,4
690,3,1,0
531,4,1,0
54,6,0,0
151,4,4,4
132,3,0,11
247,3,7,0
163,2,1,7
67,2,3,147
474,2,1,0
186,5,5,24
246,6,5,5
67,5,6,508
390,2,1,0
512,3,6,0
653,1,1,20
204,4,4,282
529,5,7,55
109,7,3,6
420,3,4,12
234,6,7,13
458,6,3,0
523,0,3,129
253,6,0,0
184,1,3,15
174,6,5,0
707,5,6,112
216,7,4,5
452,2,7,53
666,5,3,51
186,2,1,0
561,3,7,0
256,4,4,36
398,2,0,0
643,6,7,11
414,7,5,0
219,7,1,0
638,2,2,37
405,7,7,7
75,7,6,0
480,2,5,189
475,1,2,34
278,1,1,0
367,6,6,0
158,6,4,0
16,5,2,3
8,4,0,0
55,6,0,0
510,1,6,9
511,5,2,0
536,2,7,0
676,5,3,0
62,6,2,9
5,0,4,0
49,6,7,6
331,6,0,0
220,4,7,13
658,5,6,12
393,1,2,7
179,2,5,15
619,4,3,110
346,5,2,17
90,7,6,16
149,0,6,0
551,6,7,15
2,4,7,0
501,0,6,674
242,5,7,5
729,0,6,531
666,6,5,51
221,5,7,5
338,4,2,0
323,5,5,6
563,1,0,0
726,4,6,2441
112,2,4,29
472,6,1,0
330,1,1,0
661,4,2,0
339,4,6,91
603,2,4,64
56,3,6,30
204,4,6,20
579,7,0,0
96,1,6,29
272,1,6,5
493,0,0,28
530,3,1,9
7,7,2,0
407,3,0,0
83,2,2,47
336,3,4,102
376,7,2,0
293,1,4,9
145,3,4,14
570,4,2,0
219,3,5,16
569,0,7,135
223,6,1,0
35,2,1,9
148,2,6,0
468,0,0,13
485,3,5,59
444,4,1,0
412,1,3,101
563,5,7,0
145,4,1,7
136,5,6,331
592,7,2,0
296,5,1,0
695,5,5,21
404,3,4,60
353,4,7,64
614,7,5,18
581,4,0,0
277,2,7,9
184,2,4,43
180,4,2,0
143,0,1,4
222,6,4,0
414,4,1,12
14,7,2,0
690,0,1,0
36,5,6,72
497,6,3,22
63,1,5,286
358,2,5,443
212,6,5,16
275,2,4,23
330,2,1,16
187,1,4,4
683,1,0,0
289,0,6,25
413,0,4,12
270,7,1,0
550,1,7,209
496,2,4,153
339,5,7,91
303,5,0,0
170,7,7,0
727,1,6,2346
238,3,6,47
387,0,0,0
295,6,2,0
568,0,4,100
624,4,5,243
374,4,0,0
58,6,2,0
283,6,5,38
259,5,3,5
220,3,5,21
204,7,2,0
643,5,6,86
602,7,7,0
678,1,5,66
698,6,0,0
557,5,3,10
160,2,0,4
468,3,0,0
578,6,6,98
693,5,3,21
377,6,2,0
16,5,4,19
582,7,1,0
622,2,3,82
354,0,4,64
141,7,5,7
619,4,5,149
578,0,0,0
639,7,5,19
299,4,3,43
571,5,3,135
612,7,1,0
368,1,0,0
443,4,6,0
371,3,0,0
215,5,3,12
243,5,7,31
293,6,5,25
23,5,4,8
24,7,1,0
184,6,7,0
604,4,1,11
290,0,7,0
393,6,7,0
201,3,3,0
185,0,4,19
83,3,7,69
659,5,0,0
182,7,3,7
86,6,4,114
53,4,0,0
260,1,5,72
237,0,5,21
190,0,2,43
543,2,0,0
170,2,4,4
572,0,7,226
84,6,7,101
607,7,4,0
670,3,3,51
656,2,1,0
716,4,4,78
638,0,6,30
83,7,2,0
510,7,4,0
454,3,3,58
698,6,7,99
90,0,1,16
317,2,6,57
322,2,1,0
135,0,3,109
646,0,2,78
417,7,2,0
420,6,2,0
24,7,6,3
214,4,2,0
171,3,4,0
110,1,3,43
515,3,7,0
541,1,7,40
713,5,7,0
158,1,0,0
279,4,7,23
540,6,0,0
249,7,1,0
193,7,6,12
641,2,0,0
65,0,2,34
159,7,2,0
362,2,2,57
92,3,3,51
314,7,5,10
207,2,1,0
44,3,6,1055
607,1,4,18
586,6,6,0
714,5,0,0
2,7,6,0
244,3,6,14
415,6,5,0
196,3,7,12
94,2,6,83
223,5,7,0
6,0,1,0
419,6,4,0
598,2,7,159
71,1,4,19
32,1,0,25
583,5,3,0
176,4,6,0
156,7,5,11
77,4,7,0
198,5,7,8
43,2,2,61
332,6,7,16
227,3,5,16
288,5,6,9
516,4,3,0
67,5,5,325
36,4,1,11
282,0,1,9
364,7,5,7
298,1,6,15
419,7,2,0
31,7,3,0
66,5,1,3
547,3,5,270
422,7,6,0
337,1,3,81
227,5,7,0
575,1,2,74
503,1,5,499
505,7,6,9
280,1,5,32
202,2,4,12
593,6,1,0
469,1,0,13
53,0,3,3
61,6,6,6
391,2,0,0
677,7,3,0
60,5,4,15
112,2,7,153
704,7,3,0
36,3,5,140
185,3,2,7
192,0,5,25
244,6,1,0
95,2,4,41
559,3,0,0
63,0,6,455
672,3,7,161
620,1,1,0
43,3,1,9
50,3,5,19
7,4,1,0
604,2,6,103
228,5,1,0
293,4,2,0
691,6,2,0
283,0,2,29
49,5,2,0
156,3,6,117
544,1,3,310
546,6,3,9
660,6,1,0
280,5,4,14
295,4,3,211
362,3,5,255
139,6,5,31
326,4,5,51
526,7,0,0
365,1,1,17
600,0,5,128
146,2,6,18
142,7,5,0
639,7,0,0
617,5,0,18
527,4,1,9
438,0,2,33
169,6,0,0
261,3,2,9
375,1,1,0
697,6,1,0
118,2,7,29
411,2,7,75
492,6,2,0
647,5,5,116
290,3,1,0
153,0,5,158
140,4,1,11
104,0,0,6
79,6,0,0
647,0,5,86
546,7,2,0
119,2,0,0
343,1,5,17
666,0,6,318
559,7,2,0
210,2,1,0
86,7,3,0
407,6,0,0
542,3,4,104
37,6,3,9
295,1,3,0
590,1,6,71
651,0,1,20
322,5,5,6
691,2,4,0
211,7,0,0
468,4,3,8
536,0,1,0
540,5,5,9
192,3,4,40
545,0,3,95
360,1,0,7
710,0,2,13
534,1,5,25
285,2,0,18
351,2,1,10
694,3,7,86
160,0,0,14
385,2,3,101
497,0,4,81
616,4,6,18
731,1,0,14
544,6,0,0
468,4,6,34
695,6,4,0
226,0,7,0
556,1,3,94
122,2,6,11
415,6,2,0
551,0,1,15
443,6,0,0
503,3,1,14
307,0,2,43
619,5,4,103
661,3,4,102
275,1,4,5
729,0,5,259
628,5,6,19
655,1,6,31
624,0,2,108
118,5,1,10
294,0,5,19
346,7,4,0
370,5,7,0
106,2,0,0
594,2,1,0
676,5,4,12
247,3,4,5
270,6,0,0
111,6,5,4
2,3,4,0
376,6,3,17
577,0,3,122
345,0,2,6
593,6,7,34
118,5,5,40
529,1,5,129
311,4,3,104
179,0,4,4
691,5,2,0
313,7,2,6
556,5,5,26
274,7,1,0
550,5,1,0
605,4,1,11
726,2,6,7374
580,1,3,105
599,5,3,61
345,2,6,6
561,0,6,0
580,0,2,61
201,6,0,0
63,2,6,216
83,4,3,83
715,7,5,13
444,4,0,0
601,6,1,28
178,6,0,0
379,7,2,0
298,2,3,0
177,0,1,0
328,3,6,103
416,5,6,0
636,7,1,0
520,5,4,29
462,7,6,8
407,4,0,0
532,0,4,31
660,1,3,71
460,4,3,77
526,0,5,243
320,5,6,0
612,1,7,18
286,4,5,38
410,4,2,0
354,3,6,118
172,1,6,12
675,5,4,41
619,0,3,46
199,1,2,0
12,6,3,0
527,5,1,0
297,0,4,0
418,6,4,0
213,5,5,85
38,5,3,29
673,6,2,0
179,4,0,0
534,4,0,0
306,0,1,0
111,1,2,23
281,3,5,61
241,3,7,27
151,1,1,0
107,0,1,6
610,3,2,0
487,5,0,0
35,2,4,435
480,2,6,499
126,5,6,0
148,3,6,0
30,3,0,0
359,4,3,152
409,6,3,0
3,7,7,0
511,2,3,15
435,5,2,13
233,1,7,16
7,6,6,24
1,1,0,0
255,3,6,36
52,3,4,0
128,7,4,7
277,3,6,9
150,2,3,0
415,1,6,31
24,5,5,18
210,0,0,88
192,3,3,33
370,7,0,0
147,4,3,11
549,7,4,9
561,4,6,0
217,6,4,0
723,0,3,309
54,6,5,3
629,0,1,11
99,7,3,0
109,7,7,17
46,6,6,46
657,5,1,0
258,7,0,0
704,1,7,203
184,3,4,27
3,1,6,0
17,3,6,454
108,1,4,6
645,4,0,0
188,4,1,19
589,1,6,17
138,0,6,499
272,2,3,5
222,5,2,0
2,3,7,5
459,4,4,69
589,1,4,44
717,1,1,0
18,4,2,8
419,6,0,0
251,3,5,14
42,5,4,46
31,0,2,0
426,0,5,70
726,7,0,0
687,2,4,0
523,0,6,176
79,4,7,0
472,2,5,159
463,3,7,8
528,1,1,0
552,0,4,210
9,1,4,137
462,4,3,159
559,4,2,116
409,5,6,149
86,1,6,810
389,5,2,0
122,1,1,4
244,0,3,0
322,5,4,0
523,3,2,0
636,7,4,0
638,1,7,60
154,7,0,0
439,6,7,0
370,1,5,0
237,3,0,0
389,5,0,0
238,2,7,42
511,4,4,0
326,3,3,160
342,3,6,17
728,4,6,1003
158,4,0,0
407,3,6,715
630,7,3,0
659,6,5,90
687,3,1,0
459,2,1,8
640,5,1,0
396,1,0,0
301,0,4,34
503,2,4,123
455,1,3,119
621,4,0,0
371,1,4,0
668,0,2,12
73,4,3,47
687,2,7,0
343,1,0,0
422,1,5,101
47,6,1,0
187,3,1,19
42,0,5,1021
108,7,4,10
623,0,2,46
273,0,2,0
227,4,2,0
439,5,3,8
62,5,5,69
297,1,4,0
580,1,1,0
445,4,7,53
58,1,2,201
657,0,4,0
16,7,0,0
421,7,7,7
151,4,5,0
554,7,0,0
626,0,0,0
64,5,3,3
46,2,1,0
631,3,7,19
68,6,0,0
366,2,3,11
491,3,3,14
323,6,0,0
104,0,6,4
472,2,7,34
520,0,0,9
63,3,7,90
442,5,3,0
580,2,6,264
94,4,5,73
678,7,4,0
437,1,2,25
351,4,5,64
87,5,4,22
502,6,3,0
540,5,6,9
576,7,6,0
211,4,6,408
201,0,2,0
242,7,5,5
146,6,3,0
716,1,6,56
728,2,0,0
594,1,3,220
576,2,0,0
168,0,6,207
267,3,0,0
49,4,6,27
698,4,6,246
662,4,0,0
425,1,4,70
70,6,3,6
683,3,2,12
362,7,3,0
96,0,6,13
152,3,7,32
648,2,4,122
453,3,4,91
19,0,5,642
203,5,2,0
296,2,2,0
297,4,0,0
401,2,6,138
189,3,4,7
359,7,6,6
311,0,5,264
566,0,4,58
253,0,7,36
29,5,6,0
675,6,0,0
471,7,5,0
347,5,4,10
551,0,2,49
597,1,4,34
719,6,2,0
137,0,6,484
663,4,6,216
337,1,0,6
430,1,6,43
436,6,2,13
162,4,1,4
394,5,1,0
286,1,2,52
511,6,5,15
264,4,5,52
157,6,2,0
43,6,5,34
488,0,7,0
193,6,5,48
364,2,7,50
719,4,0,0
217,3,6,47
296,2,5,6
334,4,7,71
252,4,1,0
186,0,3,12
361,2,7,17
64,2,7,169
387,1,0,0
553,2,5,158
400,7,7,0
303,3,6,113
344,3,7,0
509,2,7,38
393,1,5,0
250,7,2,0
651,2,0,0
375,6,3,7
437,1,4,20
576,0,6,616
218,1,5,29
469,2,7,103
585,3,3,0
422,4,0,0
97,4,2,0
484,6,2,14
687,7,1,0
456,1,4,56
316,6,0,0
92,3,1,4
729,2,3,163
479,6,6,56
544,5,4,111
134,4,6,213
434,0,6,119
304,3,2,34
336,2,6,844
250,3,0,0
349,4,2,0
723,5,6,708
93,4,5,136
250,7,0,0
418,7,2,0
